customer_city,total_revenue,order_count,avg_review_score
montalvania,352.2,3,4.0
capela de santana,352.0,2,4.5
itapura,351.87,6,3.8333333333333335
serra dos aimores,351.82,5,3.6
tres fronteiras,350.39,5,4.8
ibipitanga,349.98,2,5.0
bequimao,349.9,1,4.0
boa vista das missoes,349.9,1,4.0
paripueira,349.9,1,4.0
marechal deodoro,349.9,1,5.0
governador portela,349.8,4,4.5
arneiroz,349.6,2,1.75
taciba,348.98,2,5.0
carinhanha,348.9,2,4.0
tomazina,348.8,3,5.0
forquilha,348.47,4,4.75
sao roque do canaa,348.0,5,3.8
augusto correa,347.99,3,4.666666666666667
massaranduba,347.86,3,4.0
bandeira,347.71,3,2.3333333333333335
moncoes,346.98,2,3.5
governador eugenio barros,346.32,1,2.0
serrania,345.89,2,5.0
moreira sales,345.67,3,4.666666666666667
ouvidor,345.0,1,1.0
serra azul de minas,344.99,2,4.5
tombos,344.79,4,3.75
aratuba,343.9,2,3.5
indiana,343.89,3,4.666666666666667
dom eliseu,343.87,5,4.833333333333333
pongai,343.8,4,4.8
timburi,343.3,3,4.0
sertania,343.29,4,4.75
monte verde,343.09999999999997,3,4.333333333333333
ascurra,342.6,4,3.75
imaculada,340.89,3,2.6666666666666665
cambuquira,340.76,5,4.333333333333333
iacu,340.7,4,4.5
santa clara do sul,339.99,2,3.6666666666666665
pacuja,339.95000000000005,1,2.0
apuiares,339.89,2,5.0
itacarambi,339.79,3,4.0
nova lacerda,339.74,1,5.0
carnaubais,339.0,2,4.5
tocos,338.9,2,4.5
coroaci,338.9,2,4.5
jundiai do sul,337.96999999999997,3,4.0
sao domingos do prata,337.89,4,4.6
nipoa,337.8,2,5.0
jumirim,337.6,3,4.8
arroio grande,336.77,3,3.5
tejupa,335.18,3,5.0
palmeiras de goias,334.8,3,3.6666666666666665
macedonia,334.21,4,3.75
dom pedro,333.77,3,4.6
satuba,333.73,2,5.0
xambioa,333.67999999999995,3,3.6666666666666665
santa monica,332.88,2,3.0
guaruja do sul,331.44,4,3.5
cumaru,330.99,2,3.0
pien,330.4,4,4.25
constantina,330.0,1,5.0
monsenhor tabosa,329.8,3,4.0
tanque novo,329.59,3,4.333333333333333
iacanga,329.39,6,4.0
jambeiro,329.26,4,4.166666666666667
hulha negra,329.0,1,5.0
uniao,329.0,1,5.0
santa terezinha de itaipu,328.94,3,4.666666666666667
arenapolis,328.85,2,5.0
sao goncalo do rio preto,328.19,3,3.3333333333333335
nova ipixuna,328.0,1,1.0
ribeirao do pinhal,328.0,5,4.4
jesuania,327.98,5,3.0
bento de abreu,327.98,2,5.0
lavinia,326.8,4,4.5
pendencias,326.5,2,5.0
goianinha,325.3,3,4.75
pedrao,325.0,1,4.0
botupora,325.0,1,5.0
jucas,325.0,1,1.0
vieiras,325.0,1,5.0
serrolandia,325.0,2,4.5
montanhas,325.0,1,4.0
tabuleiro,324.89,2,5.0
arapei,324.89,2,4.5
campinapolis,324.86,3,3.6666666666666665
barra do mendes,323.99,3,5.0
utinga,323.89,3,4.333333333333333
porto calvo,323.39,2,5.0
sao jose do hortencio,322.89,2,5.0
cordeiros,322.75,1,2.0
campestre,321.70000000000005,3,4.333333333333333
caibate,319.9,1,5.0
juruena,319.9,3,5.0
sucupira do norte,319.9,2,1.0
igaci,319.89,2,3.0
santa izabel do oeste,319.89,2,4.5
fazenda nova,319.78999999999996,4,4.0
bonfim,319.74,5,4.0
carmo da cachoeira,319.44,4,3.75
palmeira d'oeste,319.18,5,4.6
eliseu martins,318.98,3,4.333333333333333
laranjal do jari,318.8,2,5.0
joaquim tavora,317.98,3,3.0
ita,317.89,3,4.666666666666667
rio casca,317.43,5,4.833333333333333
sooretama,317.35999999999996,5,4.285714285714286
serra do ramalho,317.09000000000003,4,4.0
sabinopolis,317.08000000000004,5,3.8
laranjal,316.99,2,3.5
dona euzebia,316.89,2,4.5
ribeirao,316.4,4,4.0
piranga,316.19,4,4.25
iconha,315.74,5,4.4
bacuri,315.42,3,2.6666666666666665
tunapolis,315.39,1,5.0
sitio novo do tocantins,314.9,2,4.0
coelho neto,314.9,3,5.0
belo vale,313.8,3,4.666666666666667
conceicao das pedras,313.59000000000003,4,3.2
olho d'agua das cunhas,312.99,2,4.5
rancho queimado,312.89,2,5.0
itatim,312.69,3,5.0
santa mariana,311.25,4,4.75
sao jose da bela vista,310.84000000000003,3,4.0
soledade de minas,309.94,5,4.2
sao pedro da agua branca,309.9,1,5.0
feliz deserto,309.89,2,4.0
sao tomas de aquino,309.8,3,4.0
tuparetama,309.8,3,5.0
santa terezinha,309.79999999999995,2,2.5
monte carlo,309.5,3,5.0
sertao,309.49,3,4.4
vereda,309.4,2,5.0
pocoes,308.99,2,4.0
mariluz,308.99,2,3.5
curaca,308.9,3,3.6666666666666665
nova itaberaba,308.89,2,3.5
reserva,308.6,3,5.0
itanhomi,308.55,4,3.5
volta grande,308.38,4,3.0
ouro verde,307.96999999999997,3,4.333333333333333
alto alegre,307.89,3,5.0
turvo,306.99,6,4.0
conceicao da barra,306.87,3,1.6666666666666667
imigrante,305.9,3,5.0
lagoa do ouro,305.9,2,3.0
estreito,305.89,3,3.6666666666666665
saudades,305.84,4,2.7142857142857144
urubici,305.69,3,4.0
maria da fe,305.55,3,4.333333333333333
ceara-mirim,305.46000000000004,2,5.0
inubia paulista,304.98,3,5.0
brasil novo,304.9,3,4.0
claudia,302.68,4,4.333333333333333
oscar bressane,301.8,3,5.0
viseu,301.0,1,5.0
centro novo do maranhao,299.99,1,1.0
pocao,299.99,1,5.0
ribeiraozinho,299.98,2,5.0
almino afonso,299.9,1,4.0
sideropolis,299.70000000000005,4,4.666666666666667
florestal,299.5,3,4.333333333333333
ibicoara,299.2,3,4.666666666666667
iguatama,299.0,3,5.0
porto rico,299.0,1,5.0
pains,298.33,3,5.0
senador cortes,298.0,1,5.0
sao jose do rio claro,298.0,2,5.0
coluna,297.88,3,4.666666666666667
pantano grande,297.79,3,5.0
tres barras,297.34000000000003,5,5.0
gilbues,296.0,1,5.0
camutanga,295.8,3,2.6666666666666665
curiuva,295.70000000000005,4,5.0
bananeiras,295.24,5,3.1666666666666665
colonia vitoria,294.90999999999997,5,3.1666666666666665
oroco,294.9,3,4.666666666666667
ibimirim,294.79,3,3.3333333333333335
angulo,294.7,3,4.25
carneirinho,294.5,3,2.6666666666666665
irani,294.39,4,4.0
verissimo,294.12,3,4.666666666666667
barra do turvo,293.9,3,1.75
tibagi,293.77,4,4.5
ladario,292.69,4,4.4
novo sao joaquim,292.6,3,4.0
cruzalia,292.4,3,3.0
indianopolis,291.78000000000003,5,4.6
americano do brasil,291.49,3,5.0
itapissuma,290.8,3,5.0
aguas frias,290.0,1,4.0
guariroba,289.99,2,3.0
agua doce,289.98,1,4.0
diamante d'oeste,289.9,1,5.0
vila flores,289.89,3,4.333333333333333
maranguape,289.87,3,4.666666666666667
dumont,289.70000000000005,3,4.666666666666667
iepe,289.58,5,4.166666666666667
taboquinhas,289.0,1,5.0
cajari,289.0,1,5.0
pirambu,289.0,1,3.0
sao jose do campestre,289.0,1,4.0
wanderley,288.98,2,4.0
xapuri,288.93,2,5.0
rechan,288.8,2,3.0
ubaporanga,288.78000000000003,3,5.0
canitar,287.25,2,3.0
santa teresinha,287.0,2,5.0
cacequi,286.99,3,2.6666666666666665
sao pedro da uniao,286.89,3,5.0
tupandi,285.99,3,5.0
pereiro,285.89,3,4.666666666666667
humaita,285.85,4,3.5
congonhinhas,285.70000000000005,2,4.0
arroio do tigre,285.0,2,4.5
sao francisco do guapore,284.9,2,3.5
monnerat,284.84000000000003,2,4.0
coremas,284.69000000000005,3,5.0
perdigao,284.5,6,4.166666666666667
riacho dos machados,284.0,3,3.6666666666666665
jeronimo monteiro,284.0,2,4.5
urai,283.9,3,3.3333333333333335
leopoldo de bulhoes,283.02,1,4.0
porteirinha,282.69,5,4.4
balneario gaivota,282.3,3,3.3333333333333335
antonio prado de minas,282.0,3,3.0
abre campo,281.68,5,4.4
ipumirim,281.41,5,5.0
aiuruoca,281.09000000000003,4,3.75
itapetim,280.8,2,2.3333333333333335
santo expedito,280.0,1,5.0
porto franco,279.99,2,5.0
novo alegre,279.99,1,5.0
sao joao do oriente,279.9,2,4.0
coracao de maria,279.9,1,5.0
americo de campos,279.9,1,5.0
bom jesus da serra,279.89,2,4.0
pilao arcado,279.87,4,4.25
formigueiro,279.8,2,3.0
renascenca,279.6,4,4.75
medeiros,279.49,2,5.0
candeias do jamari,279.0,1,5.0
paranhos,279.0,1,5.0
ibiaca,278.89,2,4.0
vargem alta,278.89,5,4.2
sao jose do cerrito,278.89,3,4.333333333333333
ouro,278.79,1,1.0
campanario,278.7,2,4.5
cassia,278.29,6,3.8333333333333335
ibiara,278.0,1,5.0
sao sebastiao do rio verde,278.0,1,5.0
ibiraja,277.95,2,3.5
doverlandia,277.91999999999996,2,4.5
gaurama,277.88,3,5.0
araci,277.87,3,3.0
sao francisco do conde,276.8,3,4.666666666666667
ribeirao vermelho,275.70000000000005,2,2.3333333333333335
aguas de sao pedro,274.99,2,5.0
serranopolis do iguacu,274.89,2,5.0
santaluz,274.89,3,4.666666666666667
ivate,273.98,3,4.666666666666667
pirenopolis,273.87,4,4.0
miranda,273.8,4,5.0
vista alegre do alto,272.99,3,3.6666666666666665
barra do tarrachil,272.9,3,4.0
itaquirai,272.9,2,3.5
itiuba,272.89,4,4.25
pardinho,272.8,1,3.0
perola,272.74,2,5.0
chapadao do lageado,272.70000000000005,1,1.0
dom vicoso,272.3,2,4.0
palmitinho,271.69,5,4.0
magalhaes de almeida,270.9,1,4.0
cariri do tocantins,270.89,2,5.0
vargem grande do rio pardo,270.0,1,5.0
santana da vargem,269.95,4,3.6666666666666665
ipaumirim,269.9,1,5.0
angical,269.9,1,2.0
alagoinha,269.9,2,4.0
itambaraca,269.8,2,5.0
papagaios,269.67,4,3.2
itamari,268.98,3,4.0
buriti dos lopes,268.9,2,3.5
frei martinho,268.9,2,4.5
cachoeira dourada,268.8,3,4.666666666666667
vicencia,268.0,2,5.0
monte alverne,268.0,1,5.0
jabora,267.9,2,3.5
pedra,267.68,3,3.6666666666666665
inimutaba,266.7,2,2.3333333333333335
alto rio novo,266.5,2,4.0
janiopolis,265.97,3,4.0
cabeceira grande,265.89,3,4.0
setubinha,265.89,3,4.75
maurilandia,265.63,4,4.25
itapagipe,265.49,5,4.4
recreio,264.98,3,3.3333333333333335
romaria,264.9,2,3.0
sangao,264.78999999999996,3,5.0
mari,264.55,3,4.666666666666667
atalanta,263.99,1,4.0
saudade do iguacu,263.79,4,4.5
sao pedro de alcantara,263.0,2,5.0
rondon,262.98,2,2.3333333333333335
abaiara,262.9,2,4.5
vera,262.79,3,2.75
arvorezinha,262.5,4,4.5
sao tome,262.06,3,5.0
nova alvorada,261.8,3,4.25
jacinto machado,260.49,4,4.5
capao do cipo,260.0,3,4.6
feliz natal,259.99,1,5.0
uniao dos palmares,259.99,1,5.0
trabiju,259.99,1,3.0
goiabeira,259.98,2,3.0
paraibano,259.90999999999997,3,2.75
salto do itarare,259.9,1,4.0
mucurici,259.8,1,4.0
borrazopolis,259.59000000000003,2,5.0
nova esperanca do sul,259.4,2,3.8333333333333335
altamira do parana,259.1,2,5.0
cocais,259.0,1,5.0
rio do antonio,259.0,2,4.0
alto garcas,258.8,2,4.0
dona francisca,258.7,2,5.0
princesa isabel,258.0,1,1.0
jose de freitas,257.9,3,4.333333333333333
mucuge,256.99,1,4.0
bataypora,256.89,2,4.5
major vieira,256.89,3,4.333333333333333
anita garibaldi,256.78,5,3.8
santo antonio do caiua,256.3,1,5.0
bernardino de campos,256.09000000000003,4,4.75
minas do leao,256.0,1,5.0
nova soure,255.52,3,4.0
icarai de minas,254.9,2,5.0
nova erechim,254.79,3,3.3333333333333335
guaraciaba,254.7,3,4.333333333333333
restinga seca,254.69,3,5.0
olho d'agua das flores,254.48,3,4.0
barra de santa rosa,254.4,1,2.0
miraima,254.0,2,4.5
urupa,253.57,3,3.6666666666666665
igaratinga,253.52,1,5.0
alterosa,252.3,3,4.666666666666667
jequia da praia,251.91,2,4.5
buritirama,251.9,2,2.5
quatigua,251.7,5,5.0
campo do meio,251.69,4,4.75
formoso do araguaia,251.28000000000003,4,2.5
pouso alto,251.0,3,5.0
pedra bela,250.9,2,5.0
engenheiro passos,250.89000000000001,2,5.0
caninde de sao francisco,250.8,2,2.0
presidente juscelino,249.99,1,5.0
humildes,249.99,1,5.0
santana do ipanema,249.9,1,5.0
armazem,249.9,2,4.0
cedro,249.9,1,5.0
divinesia,249.9,1,5.0
cortes,249.89000000000001,2,5.0
campestre do maranhao,249.89,2,3.5
glorinha,249.8,2,4.0
potim,249.8,2,3.0
itaguacu da bahia,249.7,1,1.0
brejo grande,249.0,1,5.0
riqueza,248.9,3,4.666666666666667
sume,248.89,3,4.666666666666667
sarapui,248.88,2,3.0
santa helena de minas,248.34,2,5.0
buenos aires,247.9,2,4.5
pirauba,247.77,3,3.6666666666666665
ipigua,247.24,2,3.5
luisburgo,246.98000000000002,2,2.3333333333333335
sapeacu,246.79000000000002,2,2.3333333333333335
potengi,245.89000000000001,2,4.5
nova monte verde,245.79,3,3.0
antonio carlos,245.70000000000002,3,4.333333333333333
itaituba,243.88,3,4.75
ivinhema,243.69,3,2.75
irupi,242.99,2,3.0
inacio martins,242.99,5,4.6
moju,242.88,4,3.5
ametista do sul,242.8,2,5.0
anta,241.88,3,5.0
porto trombetas,241.8,2,3.0
ocaucu,241.6,5,4.8
carmesia,241.1,1,5.0
santana dos montes,241.0,2,2.0
sao jose do turvo,240.70000000000002,3,4.666666666666667
carvalhopolis,240.32999999999998,3,3.6666666666666665
galinhos,240.0,1,3.0
osvaldo kroeff,239.99,1,5.0
araponga,239.9,2,3.0
santo antonio do grama,239.9,2,5.0
junco do serido,239.89,2,5.0
pentecoste,239.8,2,4.5
candido mendes,239.8,1,1.0
manduri,239.62,3,4.666666666666667
sao luis do quitunde,239.3,2,3.0
pau brasil,239.2,1,3.0
paulo lopes,238.99,2,3.5
muniz freire,238.9,2,5.0
presidente kennedy,238.64999999999998,2,5.0
maracana,238.0,2,1.8
campina do monte alegre,237.9,2,4.5
nazario,237.89000000000001,2,4.0
itapaci,237.8,3,3.5
serra de sao bento,236.9,2,5.0
paranaiguara,236.89,3,5.0
rosana,236.6,4,4.75
piracuruca,235.9,2,5.0
caraibas,235.9,1,5.0
jampruca,235.9,1,3.0
caiana,235.9,3,4.333333333333333
pedro afonso,235.89000000000001,3,4.333333333333333
arandu,235.60000000000002,3,4.75
neopolis,235.0,1,5.0
buique,235.0,1,5.0
joaquim nabuco,234.87,4,2.25
porto esperidiao,234.8,2,5.0
presidente tancredo neves,234.68,4,4.25
pimenta,233.99,2,5.0
alto horizonte,233.91,2,4.0
chaveslandia,233.79000000000002,2,3.0
delfinopolis,233.59,3,2.6
parai,233.4,3,4.666666666666667
cafeara,233.0,2,1.0
luizlandia do oeste,232.99,2,5.0
ibiraiaras,232.98,2,4.0
novo oriente,231.98000000000002,3,3.3333333333333335
santo antonio do jardim,231.03,4,4.4
moreilandia,230.9,2,5.0
quipapa,230.0,1,5.0
itape,230.0,1,5.0
mamonas,230.0,1,3.0
itanhem,230.0,1,2.0
canapi,230.0,1,5.0
silvanopolis,229.99,1,5.0
boa vista do burica,229.99,1,5.0
barauna,229.99,1,4.0
itamogi,229.9,2,5.0
sao paulo do potengi,229.9,2,5.0
iracema,229.9,2,2.5
japi,229.9,1,1.0
tenente ananias,229.9,1,4.0
portela,229.9,1,5.0
espirito santo do turvo,229.70000000000002,2,3.0
sete barras,229.69,4,4.0
ciriaco,229.0,1,5.0
sao jose do belmonte,228.9,2,4.0
piacabucu,228.9,2,5.0
benevides,228.89000000000001,2,5.0
santana do manhuacu,228.89000000000001,3,5.0
sao joao de pirabas,228.89,2,3.0
alpercata,228.8,2,4.5
tomar do geru,228.79000000000002,2,4.5
quijingue,228.08999999999997,2,4.0
boqueirao do leao,227.9,2,4.0
ibicare,227.4,2,5.0
estrela d'oeste,227.07,1,5.0
sao domingos do araguaia,227.0,1,3.0
sao jose dos quatro marcos,226.99,2,4.5
santa mercedes,226.99,2,5.0
rio de contas,226.70000000000002,3,4.333333333333333
aparecida de sao manuel,226.3,2,5.0
sao felix do coribe,226.0,1,5.0
luiziania,225.49,3,5.0
corguinho,225.41,2,5.0
rio bananal,225.26,4,4.0
santo antonio do itambe,225.06,3,3.6666666666666665
caldeirao grande,224.9,2,5.0
presidente medici,224.89000000000001,3,5.0
resende costa,224.79000000000002,3,1.6666666666666667
pocinhos,223.8,3,4.0
mirandiba,221.89,3,5.0
vila rica,221.82,3,4.0
nossa senhora da gloria,221.45000000000002,2,4.0
santa cruz de salinas,220.9,2,5.0
grao para,220.8,3,4.0
uniao do sul,220.7,1,5.0
placas,220.29000000000002,2,3.0
pequizeiro,219.99,1,3.0
mombaca,219.9,1,5.0
sao jose da laje,219.9,2,4.0
agua clara,219.89000000000001,2,3.5
coronel murta,219.8,1,5.0
merces,219.76,4,3.75
boca da mata,219.73000000000002,2,4.0
uruoca,219.70000000000002,2,2.3333333333333335
divinolandia de minas,219.59,5,4.4
puxinana,219.0,1,4.0
laje do muriae,219.0,1,1.0
sao jose da coroa grande,218.9,2,4.0
rubiacea,218.8,2,4.5
lencois,218.0,1,5.0
quixabeira,216.94,3,3.8
gastao vidigal,216.88,3,4.0
condor,216.8,4,3.8
sericita,216.32,2,4.5
mineiros do tiete,216.15,3,3.6666666666666665
rio formoso,215.6,2,4.5
joao alfredo,215.49,3,5.0
santo eduardo,215.0,2,5.0
progresso,215.0,1,4.0
tabapora,214.9,2,5.0
carnaubal,214.89000000000001,2,4.5
lunardelli,214.89,2,3.0
batalha,214.79000000000002,3,4.666666666666667
guamiranga,214.0,1,5.0
mercedes,213.9,2,1.0
rubim,213.89,3,4.666666666666667
queluz,213.74,2,4.0
monte alegre de minas,213.68,4,3.0
alto rio doce,213.42,4,4.0
ilha comprida,212.98000000000002,3,4.333333333333333
irineopolis,212.82,4,4.5
rodeio bonito,212.8,2,4.333333333333333
timbe do sul,212.79000000000002,3,5.0
telha,212.4,1,5.0
alto jequitiba,211.89,3,4.666666666666667
doutor camargo,211.05,1,5.0
alvarenga,211.0,2,4.5
barras,210.88,3,4.333333333333333
meleiro,210.8,3,4.666666666666667
vale real,210.53,3,4.333333333333333
guapiara,210.29000000000002,3,4.333333333333333
cristiano otoni,210.2,2,2.5
santo expedito do sul,209.99,1,5.0
tobias barreto,209.99,2,4.5
terra nova,209.99,1,5.0
gramado dos loureiros,209.99,1,5.0
acegua,209.9,2,5.0
coroados,209.9,2,4.5
morro redondo,209.9,1,5.0
lupionopolis,209.75,2,5.0
ribeira,209.28,3,4.0
imbe de minas,209.0,2,4.0
santo antonio do sudoeste,208.95,3,4.0
passos maia,208.9,2,5.0
leandro ferreira,208.9,2,4.0
manoel viana,208.79,3,5.0
cristais,208.7,3,5.0
santa ernestina,208.16,2,5.0
nova laranjeiras,208.1,1,2.0
igreja nova,208.0,2,4.0
milha,207.9,2,2.0
sao jose do barreiro,207.59,3,4.333333333333333
cabralia paulista,207.29,4,4.0
descoberto,206.98000000000002,3,4.666666666666667
riachao das neves,206.89000000000001,2,5.0
santo antonio da alegria,206.79000000000002,3,4.333333333333333
sao sebastiao do maranhao,206.79,3,4.666666666666667
frei lagonegro,206.74,1,3.0
nova vicosa,205.99,1,5.0
itapitanga,205.70000000000002,3,4.666666666666667
catarina,204.98,3,4.666666666666667
carlinda,204.9,2,5.0
tacaratu,204.89000000000001,2,3.0
agronomica,204.87,2,4.0
prados,204.79,3,4.333333333333333
jequitai,204.18,2,5.0
riacho das almas,203.9,2,4.5
sao jose do goiabal,202.9,2,4.5
bodoco,202.8,2,4.5
boa vista da aparecida,202.47,4,3.75
flora rica,200.0,1,5.0
guimaraes,199.99,1,5.0
uirauna,199.9,1,4.0
cumari,199.9,2,5.0
monte gordo,199.9,1,5.0
bom jesus do sul,199.9,1,5.0
nova cantu,199.9,2,5.0
bom jesus do amparo,199.89,1,5.0
colorado do oeste,199.88,3,5.0
mirante do paranapanema,199.70000000000002,3,5.0
alto alegre do pindare,199.0,1,5.0
santa rosa do sul,199.0,1,1.0
palminopolis,199.0,1,5.0
calcado,199.0,1,5.0
fontoura xavier,199.0,1,4.0
lagoa de velhos,199.0,1,4.0
morro da garca,199.0,1,4.0
capitao andrade,199.0,1,5.0
macuco de minas,199.0,1,5.0
galia,199.0,1,5.0
andrequice,199.0,1,5.0
curral de cima,199.0,1,5.0
tunas do parana,198.9,2,3.5
capetinga,198.9,2,5.0
francisco dantas,198.9,1,5.0
fagundes,198.9,1,5.0
sao sebastiao da boa vista,198.9,2,4.0
zacarias,198.8,2,4.0
irapua,198.8,4,4.6
mira estrela,198.0,1,4.0
arraias,197.9,2,4.5
ibiapina,197.89,3,4.666666666666667
itapora,197.88,3,3.6666666666666665
novo barreiro,197.59,2,5.0
general maynard,197.5,1,4.0
serra dourada,197.14,2,5.0
flor da serra do sul,197.10000000000002,2,5.0
diorama,196.87,2,3.5
salto do jacui,196.35999999999999,4,4.2
conceicao do formoso,195.99,1,5.0
urucuca,195.9,2,4.0
cachoeira do brumado,195.9,1,5.0
piumhi,195.73000000000002,3,4.5
padre bernardo,195.7,4,5.0
itaipulandia,195.17,6,4.666666666666667
manoel urbano,194.99,1,5.0
campo alegre do fidalgo,194.98,1,1.0
couto de magalhaes,194.89,2,4.0
sao joao do ivai,193.9,2,5.0
lourdes,193.7,2,5.0
mata roma,193.0,2,4.5
floreal,192.89000000000001,2,5.0
jaguaquara,192.4,2,4.0
ajuricaba,191.9,2,3.5
planaltino,191.8,1,5.0
diogo de vasconcelos,191.62,2,5.0
divisa alegre,190.99,2,4.5
santana do deserto,190.9,1,5.0
moema,189.99,1,5.0
botelho,189.98,1,4.0
vicentina,189.9,1,3.0
ressaquinha,189.9,1,5.0
sao bernardino,189.9,1,4.0
berizal,189.9,1,5.0
iraucuba,189.89000000000001,2,5.0
barro alto,189.89000000000001,3,5.0
olindina,189.89000000000001,2,5.0
ipiranga,189.89,4,3.25
tururu,189.0,1,5.0
curvelandia,189.0,1,5.0
santo antonio do planalto,189.0,1,4.0
curralinho,188.76,1,5.0
ipixuna do para,188.0,2,3.0
erere,188.0,1,5.0
wenceslau braz,188.0,2,5.0
bugre,187.9,1,4.0
paraiso do norte,187.82,3,4.333333333333333
belmonte,187.69,2,1.25
ararica,187.0,2,4.0
montezuma,186.89000000000001,2,3.5
alvares florence,185.76,2,5.0
crisopolis,185.70000000000002,3,3.3333333333333335
jaciara,185.7,3,4.666666666666667
abare,185.19,2,2.0
goianorte,184.99,2,4.5
herculandia,184.89000000000001,3,4.333333333333333
santa rita do ibitipoca,184.7,2,4.5
cerro grande do sul,184.0,2,3.0
teofilandia,183.88,3,4.333333333333333
areia branca,183.6,3,4.666666666666667
tuparendi,183.49,2,5.0
trombudo central,182.89,4,4.5
cerro azul,182.18,4,4.75
botuvera,181.9,2,3.5
ilopolis,181.8,3,3.3333333333333335
hidrolina,181.47,2,1.5
santa rosa de lima,180.15,3,4.333333333333333
sao jose dos cordeiros,180.0,1,5.0
arantina,180.0,1,1.0
santa barbara do para,179.96,1,5.0
campinacu,179.9,1,5.0
japoata,179.9,1,4.0
saubara,179.9,1,4.0
porto de pedras,179.9,1,5.0
aparecida de monte alto,179.9,1,5.0
alambari,179.88,3,5.0
redencao do gurgueia,179.8,1,2.0
xique-xique,179.79000000000002,3,4.0
engenheiro balduino,179.6,1,5.0
senador amaral,179.46,2,2.0
cipo,179.0,1,4.0
mato leitao,179.0,2,4.333333333333333
pocao de pedras,179.0,1,5.0
salvador do sul,179.0,1,3.0
fortim,179.0,1,2.0
fruta de leite,178.9,2,4.5
sambaiba,178.9,1,1.0
umbauba,178.9,3,3.3333333333333335
oeiras do para,178.64999999999998,2,4.5
santa rita d'oeste,178.57,3,4.333333333333333
paranacity,178.15,3,5.0
sao goncalo do abaete,177.99,2,5.0
roca sales,177.9,2,4.0
martins,177.89000000000001,2,5.0
conceicao do jacuipe,177.89,3,2.3333333333333335
tavares,176.99,1,3.0
guape,176.96,1,1.0
rio das antas,176.8,2,4.0
corumbaiba,176.8,4,3.75
arealva,176.69,3,4.0
xavantina,176.02,2,4.0
nonoai,175.9,2,5.0
bom jesus das selvas,175.9,2,3.3333333333333335
campo alegre de goias,175.89000000000001,2,3.0
tiros,175.89,3,4.666666666666667
chacara,175.7,2,5.0
sao jose da vitoria,175.65,2,5.0
frecheirinha,175.09,2,2.5
palmeiras,174.95,2,5.0
celina,174.9,2,4.5
canudos,174.9,1,5.0
carutapera,174.9,2,2.0
nortelandia,174.9,1,4.0
sitio novo,174.89000000000001,2,4.5
sao joao da mata,174.78,2,4.333333333333333
quilombo,174.78,4,5.0
belo campo,174.47,3,5.0
poco de pedra,174.0,1,5.0
ipe,173.9,2,4.5
sao luis do curu,173.9,2,4.5
macambira,173.9,1,4.0
estrela do norte,173.79,3,4.666666666666667
sao miguel do anta,173.59,1,
pocrane,172.99,3,3.6666666666666665
bueno brandao,172.02,4,4.0
irara,171.89000000000001,2,2.5
ladainha,171.14,2,5.0
claraval,171.0,1,5.0
santa barbara d oeste,170.92000000000002,4,3.5
tres arroios,170.27,3,4.666666666666667
isaias coelho,170.0,1,4.0
lagoa d'anta,170.0,1,5.0
ibitioca,169.99,1,5.0
ipueira,169.99,1,
serra bonita,169.99,1,3.0
pequi,169.99,1,4.0
apuarema,169.99,1,4.0
desembargador otoni,169.99,1,3.0
deputado irapuan pinheiro,169.98000000000002,2,5.0
miraguai,169.97,1,3.0
sao miguel das matas,169.94,1,5.0
arroio trinta,169.9,1,4.0
ipuiuna,169.9,1,3.0
pindobacu,169.9,3,4.333333333333333
felicio dos santos,169.9,1,1.0
america dourada,169.9,1,1.0
correntes,169.9,1,5.0
herval,169.9,1,4.0
jandaira,169.89000000000001,2,4.5
carmo do rio verde,169.89,2,5.0
sao roque de minas,169.89,2,5.0
emilianopolis,169.85000000000002,2,5.0
urucurituba,169.8,2,3.5
cachoeira da prata,169.8,2,5.0
azurita,169.70000000000002,3,4.333333333333333
monte castelo,169.5,2,4.5
sao goncalo do rio das pedras,169.0,1,5.0
itaparica,168.49,1,5.0
sao joao de iracema,168.38,3,5.0
brotas de macaubas,168.0,1,5.0
nova olimpia,168.0,2,3.0
abatia,167.89,3,2.6666666666666665
david canabarro,167.88,2,3.0
teolandia,167.8,4,4.75
cotriguacu,167.66,2,3.0
aramari,167.4,2,5.0
purilandia,166.99,1,5.0
piacu,166.99,1,3.0
parnarama,166.99,1,4.0
luz,166.9,2,4.0
ventania,166.76999999999998,3,4.666666666666667
porangaba,166.39,2,4.0
acaiaca,164.9,2,3.5
cha grande,164.89,1,5.0
alvorada do norte,164.88,3,4.666666666666667
ataleia,164.8,2,5.0
ibiassuce,164.5,2,5.0
lindoeste,164.3,2,4.5
saboeiro,163.99,1,5.0
agua santa,163.9,2,5.0
sao joao do triunfo,163.82,2,4.5
matrincha,163.29,2,2.5
euclides da cunha paulista,163.25,2,4.0
poloni,163.12,3,4.333333333333333
jaguaruna,162.9,2,5.0
alianca do tocantins,162.79,2,5.0
macambara,162.74,2,3.5
ibertioga,162.5,1,5.0
luzilandia,161.8,3,3.6666666666666665
nazareno,161.8,2,5.0
panelas,161.79000000000002,2,5.0
rio preto,161.68,4,4.75
lagoa da canoa,160.99,1,1.0
ichu,160.98000000000002,2,5.0
jaboti,160.7,2,3.5
santo antonio do canaa,160.0,1,5.0
santa filomena,160.0,1,4.0
santa amelia,160.0,1,2.0
itapage,159.99,1,3.0
sao joao da parauna,159.99,1,5.0
romelandia,159.99,1,3.0
